season,episode_title,episode_url,burger_of_the_day,burger_name,burger_description,tvmaze_episode_id,tvmaze_episode_name,tvmaze_episode_number,tvmaze_episode_url,tvmaze_match_type,tvmaze_match_score
11,Tell Me Dumb Thing Good,https://bobs-burgers.fandom.com/wiki/Tell_Me_Dumb_Thing_Good,THE TAKE A BITE OUT OF LIME BURGER (With lime chutney),THE TAKE A BITE OUT OF LIME BURGER,With lime chutney,2049594,Tell Me Dumb Thing Good,21,https://www.tvmaze.com/episodes/2049594/bobs-burgers-11x21-tell-me-dumb-thing-good,exact,1.0
11,Tell Me Dumb Thing Good,https://bobs-burgers.fandom.com/wiki/Tell_Me_Dumb_Thing_Good,...I AM... FATHER...,...I AM... FATHER...,,2049594,Tell Me Dumb Thing Good,21,https://www.tvmaze.com/episodes/2049594/bobs-burgers-11x21-tell-me-dumb-thing-good,exact,1.0
11,Vampire Disco Death Dance,https://bobs-burgers.fandom.com/wiki/Vampire_Disco_Death_Dance,STILTON CRAZY AFTER ALL THESE GRUYERES BURGER,STILTON CRAZY AFTER ALL THESE GRUYERES BURGER,,2067512,Vampire Disco Death Dance,22,https://www.tvmaze.com/episodes/2067512/bobs-burgers-11x22-vampire-disco-death-dance,exact,1.0
12,Manic Pixie Crap Show,https://bobs-burgers.fandom.com/wiki/Manic_Pixie_Crap_Show,THE IF I HAD A (PUMPER)NICKEL BURGER,THE IF I HAD A (PUMPER)NICKEL BURGER,,2136732,Manic Pixie Crap Show,1,https://www.tvmaze.com/episodes/2136732/bobs-burgers-12x01-manic-pixie-crap-show,exact,1.0
12,Crystal Mess,https://bobs-burgers.fandom.com/wiki/Crystal_Mess,THE YOU HAD ME AT HELLOKRA BURGER,THE YOU HAD ME AT HELLOKRA BURGER,,2166444,Crystal Mess,2,https://www.tvmaze.com/episodes/2166444/bobs-burgers-12x02-crystal-mess,exact,1.0
12,Crystal Mess,https://bobs-burgers.fandom.com/wiki/Crystal_Mess,GRIN AND CARROT BURGER (Comes with carrot purée),GRIN AND CARROT BURGER,Comes with carrot purée,2166444,Crystal Mess,2,https://www.tvmaze.com/episodes/2166444/bobs-burgers-12x02-crystal-mess,exact,1.0
12,The Pumpkinening,https://bobs-burgers.fandom.com/wiki/The_Pumpkinening,THE LEEK-Y CAULDRON BURGER,THE LEEK-Y CAULDRON BURGER,,2172945,The Pumpkinening,3,https://www.tvmaze.com/episodes/2172945/bobs-burgers-12x03-the-pumpkinening,exact,1.0
12,Driving Big Dummy,https://bobs-burgers.fandom.com/wiki/Driving_Big_Dummy,THE MARVELOUS MRS. BASIL BURGER,THE MARVELOUS MRS. BASIL BURGER,,2180117,Driving Big Dummy,4,https://www.tvmaze.com/episodes/2180117/bobs-burgers-12x04-driving-big-dummy,exact,1.0
12,Seven-tween Again,https://bobs-burgers.fandom.com/wiki/Seven-tween_Again,SON OF A PEACH-ER MAN BURGER (Comes with peach glaze),SON OF A PEACH-ER MAN BURGER,Comes with peach glaze,2185210,Seven-tween Again,5,https://www.tvmaze.com/episodes/2185210/bobs-burgers-12x05-seven-tween-again,exact,1.0
12,Seven-tween Again,https://bobs-burgers.fandom.com/wiki/Seven-tween_Again,LIVIN' ON A PEAR BURGER,LIVIN' ON A PEAR BURGER,,2185210,Seven-tween Again,5,https://www.tvmaze.com/episodes/2185210/bobs-burgers-12x05-seven-tween-again,exact,1.0
12,Seven-tween Again,https://bobs-burgers.fandom.com/wiki/Seven-tween_Again,FULL NETTLE JACKET BURGER (Comes with sautéed nettles),FULL NETTLE JACKET BURGER,Comes with sautéed nettles,2185210,Seven-tween Again,5,https://www.tvmaze.com/episodes/2185210/bobs-burgers-12x05-seven-tween-again,exact,1.0
12,Seven-tween Again,https://bobs-burgers.fandom.com/wiki/Seven-tween_Again,BABY GOT BOK CHOY BURGER,BABY GOT BOK CHOY BURGER,,2185210,Seven-tween Again,5,https://www.tvmaze.com/episodes/2185210/bobs-burgers-12x05-seven-tween-again,exact,1.0
12,"Beach, Please","https://bobs-burgers.fandom.com/wiki/Beach,_Please",YOUR CRESS IS ON MY LIST BURGER (Comes with watercress),YOUR CRESS IS ON MY LIST BURGER,Comes with watercress,2196712,"Beach, Please",6,https://www.tvmaze.com/episodes/2196712/bobs-burgers-12x06-beach-please,exact,1.0
12,Loft in Bedslation,https://bobs-burgers.fandom.com/wiki/Loft_in_Bedslation,I BEAN OF GREENIE BURGER (Comes with black bean parsley puree),I BEAN OF GREENIE BURGER,Comes with black bean parsley puree,2198363,Loft in Bedslation,7,https://www.tvmaze.com/episodes/2198363/bobs-burgers-12x07-loft-in-bedslation,exact,1.0
12,Stuck in the Kitchen with You,https://bobs-burgers.fandom.com/wiki/Stuck_in_the_Kitchen_with_You,None,None,,2205193,Stuck in the Kitchen with You,8,https://www.tvmaze.com/episodes/2205193/bobs-burgers-12x08-stuck-in-the-kitchen-with-you,exact,1.0
12,FOMO You Didn't,https://bobs-burgers.fandom.com/wiki/FOMO_You_Didn%27t,A WRINKLE IN THYME BURGER,A WRINKLE IN THYME BURGER,,2209754,FOMO You Didn't,9,https://www.tvmaze.com/episodes/2209754/bobs-burgers-12x09-fomo-you-didnt,exact,1.0
12,FOMO You Didn't,https://bobs-burgers.fandom.com/wiki/FOMO_You_Didn%27t,IT'S CHIVE O'CLOCK SOME-PEAR BURGER,IT'S CHIVE O'CLOCK SOME-PEAR BURGER,,2209754,FOMO You Didn't,9,https://www.tvmaze.com/episodes/2209754/bobs-burgers-12x09-fomo-you-didnt,exact,1.0
12,FOMO You Didn't,https://bobs-burgers.fandom.com/wiki/FOMO_You_Didn%27t,THE LOST IN YAM-SLATION BURGER,THE LOST IN YAM-SLATION BURGER,,2209754,FOMO You Didn't,9,https://www.tvmaze.com/episodes/2209754/bobs-burgers-12x09-fomo-you-didnt,exact,1.0
12,Gene's Christmas Break,https://bobs-burgers.fandom.com/wiki/Gene%27s_Christmas_Break,THE CHALLAH AND THE CHIVE-Y BURGER,THE CHALLAH AND THE CHIVE-Y BURGER,,2222032,Gene's Christmas Break,10,https://www.tvmaze.com/episodes/2222032/bobs-burgers-12x10-genes-christmas-break,exact,1.0
12,Gene's Christmas Break,https://bobs-burgers.fandom.com/wiki/Gene%27s_Christmas_Break,"YOU CHEDDAR WATCH OUT, YOU CHEDDAR ON RYE BURGER","YOU CHEDDAR WATCH OUT, YOU CHEDDAR ON RYE BURGER",,2222032,Gene's Christmas Break,10,https://www.tvmaze.com/episodes/2222032/bobs-burgers-12x10-genes-christmas-break,exact,1.0
12,Gene's Christmas Break,https://bobs-burgers.fandom.com/wiki/Gene%27s_Christmas_Break,JINGLE BELL PEPPERS ROCK BURGER,JINGLE BELL PEPPERS ROCK BURGER,,2222032,Gene's Christmas Break,10,https://www.tvmaze.com/episodes/2222032/bobs-burgers-12x10-genes-christmas-break,exact,1.0
12,Gene's Christmas Break,https://bobs-burgers.fandom.com/wiki/Gene%27s_Christmas_Break,IT CAME UPON A MIDNIGHT GRUYERE BURGER,IT CAME UPON A MIDNIGHT GRUYERE BURGER,,2222032,Gene's Christmas Break,10,https://www.tvmaze.com/episodes/2222032/bobs-burgers-12x10-genes-christmas-break,exact,1.0
12,Touch of Eval(uations),https://bobs-burgers.fandom.com/wiki/Touch_of_Eval(uations),THROW CARDAMOM-MA FROM THE TRAIN BURGER,THROW CARDAMOM-MA FROM THE TRAIN BURGER,,2238984,Touch of Eval(uations),11,https://www.tvmaze.com/episodes/2238984/bobs-burgers-12x11-touch-of-evaluations,exact,1.0
12,Ferry on My Wayward Bob and Linda,https://bobs-burgers.fandom.com/wiki/Ferry_on_My_Wayward_Bob_and_Linda,DON'T DREAM IT'S OKRA BURGER,DON'T DREAM IT'S OKRA BURGER,,2270935,Ferry on My Wayward Bob and Linda,12,https://www.tvmaze.com/episodes/2270935/bobs-burgers-12x12-ferry-on-my-wayward-bob-and-linda,exact,1.0
12,Frigate Me Knot,https://bobs-burgers.fandom.com/wiki/Frigate_Me_Knot,"None (A Burger of the Day can be seen in the episode, but it's impossible to read)",None,"A Burger of the Day can be seen in the episode, but it's impossible to read",2274805,Frigate Me Knot,13,https://www.tvmaze.com/episodes/2274805/bobs-burgers-12x13-frigate-me-knot,exact,1.0
12,Video Killed the Gene-io Star,https://bobs-burgers.fandom.com/wiki/Video_Killed_the_Gene-io_Star,HOUSE OF 1000 PORK-SES BURGER (Topped with ham and bacon),HOUSE OF 1000 PORK-SES BURGER,Topped with ham and bacon,2279037,Video Killed the Gene-io Star,14,https://www.tvmaze.com/episodes/2279037/bobs-burgers-12x14-video-killed-the-gene-io-star,exact,1.0
12,Video Killed the Gene-io Star,https://bobs-burgers.fandom.com/wiki/Video_Killed_the_Gene-io_Star,I STILTON HAVEN'T FOUND WHAT THYME LOOKING FOR BURGER,I STILTON HAVEN'T FOUND WHAT THYME LOOKING FOR BURGER,,2279037,Video Killed the Gene-io Star,14,https://www.tvmaze.com/episodes/2279037/bobs-burgers-12x14-video-killed-the-gene-io-star,exact,1.0
12,Ancient Misbehavin',https://bobs-burgers.fandom.com/wiki/Ancient_Misbehavin%27,THE CHIMI-CHURRI YOU CAN'T BE SERIOUS BURGER,THE CHIMI-CHURRI YOU CAN'T BE SERIOUS BURGER,,2285304,Ancient Misbehavin,15,https://www.tvmaze.com/episodes/2285304/bobs-burgers-12x15-ancient-misbehavin,exact,1.0
12,Interview with a Pop-pop-pire,https://bobs-burgers.fandom.com/wiki/Interview_with_a_Pop-pop-pire,None,None,,2288690,Interview with a Pop-pop-pire,16,https://www.tvmaze.com/episodes/2288690/bobs-burgers-12x16-interview-with-a-pop-pop-pire,exact,1.0
12,The Spider House Rules,https://bobs-burgers.fandom.com/wiki/The_Spider_House_Rules,THE RIB LONG AND PROSPER BURGER,THE RIB LONG AND PROSPER BURGER,,2296833,The Spider House Rules,17,https://www.tvmaze.com/episodes/2296833/bobs-burgers-12x17-the-spider-house-rules,exact,1.0
12,The Spider House Rules,https://bobs-burgers.fandom.com/wiki/The_Spider_House_Rules,THE WHAT WE DILL IN THE SHADOWS BURGER,THE WHAT WE DILL IN THE SHADOWS BURGER,,2296833,The Spider House Rules,17,https://www.tvmaze.com/episodes/2296833/bobs-burgers-12x17-the-spider-house-rules,exact,1.0
12,Clear and Present Ginger,https://bobs-burgers.fandom.com/wiki/Clear_and_Present_Ginger,"CELERY-BRATE GOOD TIMES, COME ON! BURGER","CELERY-BRATE GOOD TIMES, COME ON! BURGER",,2304797,Clear and Present Ginger,18,https://www.tvmaze.com/episodes/2304797/bobs-burgers-12x18-clear-and-present-ginger,exact,1.0
12,A-Sprout a Boy,https://bobs-burgers.fandom.com/wiki/A-Sprout_a_Boy,READY OR NOT HERE I PLUM BURGER,READY OR NOT HERE I PLUM BURGER,,2308420,A-Sprout a Boy,19,https://www.tvmaze.com/episodes/2308420/bobs-burgers-12x19-a-sprout-a-boy,exact,1.0
12,A-Sprout a Boy,https://bobs-burgers.fandom.com/wiki/A-Sprout_a_Boy,THE LITTLE SPROUTS ON THE PRAIRIE BURGER,THE LITTLE SPROUTS ON THE PRAIRIE BURGER,,2308420,A-Sprout a Boy,19,https://www.tvmaze.com/episodes/2308420/bobs-burgers-12x19-a-sprout-a-boy,exact,1.0
12,Sauce Side Story,https://bobs-burgers.fandom.com/wiki/Sauce_Side_Story,BURGER SHE GOAT (Comes with goat cheese),BURGER SHE GOAT,Comes with goat cheese,2308421,Sauce Side Story,20,https://www.tvmaze.com/episodes/2308421/bobs-burgers-12x20-sauce-side-story,exact,1.0
12,Some Like It Bot Part 1: Eighth Grade Runner,https://bobs-burgers.fandom.com/wiki/Some_Like_It_Bot_Part_1:_Eighth_Grade_Runner,THE LEEK-Y TIKKI TAVI BURGER,THE LEEK-Y TIKKI TAVI BURGER,,2308422,Some Like It Bot Part 1: Eighth Grade Runner,21,https://www.tvmaze.com/episodes/2308422/bobs-burgers-12x21-some-like-it-bot-part-1-eighth-grade-runner,exact,1.0
12,Some Like It Bot Part 1: Eighth Grade Runner,https://bobs-burgers.fandom.com/wiki/Some_Like_It_Bot_Part_1:_Eighth_Grade_Runner,THE SAGE OF INNOCENCE BURGER,THE SAGE OF INNOCENCE BURGER,,2308422,Some Like It Bot Part 1: Eighth Grade Runner,21,https://www.tvmaze.com/episodes/2308422/bobs-burgers-12x21-some-like-it-bot-part-1-eighth-grade-runner,exact,1.0
12,Some Like It Bot Part 1: Eighth Grade Runner,https://bobs-burgers.fandom.com/wiki/Some_Like_It_Bot_Part_1:_Eighth_Grade_Runner,THE MAD FLAX CURRY ROAD BURGER,THE MAD FLAX CURRY ROAD BURGER,,2308422,Some Like It Bot Part 1: Eighth Grade Runner,21,https://www.tvmaze.com/episodes/2308422/bobs-burgers-12x21-some-like-it-bot-part-1-eighth-grade-runner,exact,1.0
12,Some Like It Bot Part 2: Judge-bot Day,https://bobs-burgers.fandom.com/wiki/Some_Like_It_Bot_Part_2:_Judge-bot_Day,THE MR. SMITH GOES TO SQUASH-INGTON BURGER,THE MR. SMITH GOES TO SQUASH-INGTON BURGER,,2308423,Some Like It Bot Part 2: Judge-bot Day,22,https://www.tvmaze.com/episodes/2308423/bobs-burgers-12x22-some-like-it-bot-part-2-judge-bot-day,exact,1.0
12,Some Like It Bot Part 2: Judge-bot Day,https://bobs-burgers.fandom.com/wiki/Some_Like_It_Bot_Part_2:_Judge-bot_Day,THE I AIN'T MESCLUN YOU AT ALL BURGER,THE I AIN'T MESCLUN YOU AT ALL BURGER,,2308423,Some Like It Bot Part 2: Judge-bot Day,22,https://www.tvmaze.com/episodes/2308423/bobs-burgers-12x22-some-like-it-bot-part-2-judge-bot-day,exact,1.0
13,"To Bob, or Not to Bob","https://bobs-burgers.fandom.com/wiki/To_Bob,_or_Not_to_Bob",I LIKE WALNUTS AND I CANNOT LIE BURGER (Comes with walnut pesto),I LIKE WALNUTS AND I CANNOT LIE BURGER,Comes with walnut pesto,2341174,"To Bob, or Not to Bob",1,https://www.tvmaze.com/episodes/2341174/bobs-burgers-13x01-to-bob-or-not-to-bob,exact,1.0
13,"To Bob, or Not to Bob","https://bobs-burgers.fandom.com/wiki/To_Bob,_or_Not_to_Bob",MID-CUCUMBER NIGHT'S BRIE-M BURGER,MID-CUCUMBER NIGHT'S BRIE-M BURGER,,2341174,"To Bob, or Not to Bob",1,https://www.tvmaze.com/episodes/2341174/bobs-burgers-13x01-to-bob-or-not-to-bob,exact,1.0
13,"To Bob, or Not to Bob","https://bobs-burgers.fandom.com/wiki/To_Bob,_or_Not_to_Bob","DIRTY ROTTEN TENDRILS BURGER (Comes with pea tendrils, not rotten)",DIRTY ROTTEN TENDRILS BURGER,"Comes with pea tendrils, not rotten",2341174,"To Bob, or Not to Bob",1,https://www.tvmaze.com/episodes/2341174/bobs-burgers-13x01-to-bob-or-not-to-bob,exact,1.0
13,"To Bob, or Not to Bob","https://bobs-burgers.fandom.com/wiki/To_Bob,_or_Not_to_Bob",CAULIFLOWER ME MAYBE BURGER,CAULIFLOWER ME MAYBE BURGER,,2341174,"To Bob, or Not to Bob",1,https://www.tvmaze.com/episodes/2341174/bobs-burgers-13x01-to-bob-or-not-to-bob,exact,1.0
13,"To Bob, or Not to Bob","https://bobs-burgers.fandom.com/wiki/To_Bob,_or_Not_to_Bob",ALL THE WORLD'S A SAGE BURGER,ALL THE WORLD'S A SAGE BURGER,,2341174,"To Bob, or Not to Bob",1,https://www.tvmaze.com/episodes/2341174/bobs-burgers-13x01-to-bob-or-not-to-bob,exact,1.0
13,The Reeky Lake Show,https://bobs-burgers.fandom.com/wiki/The_Reeky_Lake_Show,THE YOU BURRATA KNOW BURGER,THE YOU BURRATA KNOW BURGER,,2392925,The Reeky Lake Show,2,https://www.tvmaze.com/episodes/2392925/bobs-burgers-13x02-the-reeky-lake-show,exact,1.0
13,What About Job?,https://bobs-burgers.fandom.com/wiki/What_About_Job%3F,THE KIDS ARE ALL RYE BURGER,THE KIDS ARE ALL RYE BURGER,,2394250,What About Job?,3,https://www.tvmaze.com/episodes/2394250/bobs-burgers-13x03-what-about-job,exact,1.0
13,Comet-y of Errors,https://bobs-burgers.fandom.com/wiki/Comet-y_of_Errors,THE TAKE BANH MI BURGER,THE TAKE BANH MI BURGER,,2399541,Comet-y of Errors,4,https://www.tvmaze.com/episodes/2399541/bobs-burgers-13x04-comet-y-of-errors,exact,1.0
13,So You Stink You Can Dance,https://bobs-burgers.fandom.com/wiki/So_You_Stink_You_Can_Dance,CAUL-LOW YOUR BLISS BURGER (Served with fried cauliflower),CAUL-LOW YOUR BLISS BURGER,Served with fried cauliflower,2410511,So You Stink You Can Dance,5,https://www.tvmaze.com/episodes/2410511/bobs-burgers-13x05-so-you-stink-you-can-dance,exact,1.0
13,So You Stink You Can Dance,https://bobs-burgers.fandom.com/wiki/So_You_Stink_You_Can_Dance,SILENCE OF THE YAMS BURGER (Served with a mild yam drizzle),SILENCE OF THE YAMS BURGER,Served with a mild yam drizzle,2410511,So You Stink You Can Dance,5,https://www.tvmaze.com/episodes/2410511/bobs-burgers-13x05-so-you-stink-you-can-dance,exact,1.0
13,So You Stink You Can Dance,https://bobs-burgers.fandom.com/wiki/So_You_Stink_You_Can_Dance,GUAC-Y HORROR PICTURE SHOW BURGER (Smothered in guacamole),GUAC-Y HORROR PICTURE SHOW BURGER,Smothered in guacamole,2410511,So You Stink You Can Dance,5,https://www.tvmaze.com/episodes/2410511/bobs-burgers-13x05-so-you-stink-you-can-dance,exact,1.0
13,Apple Gore-chard! (But Not Gory),https://bobs-burgers.fandom.com/wiki/Apple_Gore-chard!_(But_Not_Gory),ROSEMARY'S BABY CORN BURGER (With Rosemary and baby corn),ROSEMARY'S BABY CORN BURGER,With Rosemary and baby corn,2411930,Apple Gore-chard! (But Not Gory),6,https://www.tvmaze.com/episodes/2411930/bobs-burgers-13x06-apple-gore-chard-but-not-gory,exact,1.0
13,Ready Player Gene,https://bobs-burgers.fandom.com/wiki/Ready_Player_Gene,I'M GUAC'ING HERE BURGER (Comes with Guacamole),I'M GUAC'ING HERE BURGER,Comes with Guacamole,2418661,Ready Player Gene,7,https://www.tvmaze.com/episodes/2418661/bobs-burgers-13x07-ready-player-gene,exact,1.0
13,Ready Player Gene,https://bobs-burgers.fandom.com/wiki/Ready_Player_Gene,SURELY YOU ZEST BURGER (Comes with lemon zest),SURELY YOU ZEST BURGER,Comes with lemon zest,2418661,Ready Player Gene,7,https://www.tvmaze.com/episodes/2418661/bobs-burgers-13x07-ready-player-gene,exact,1.0
13,Ready Player Gene,https://bobs-burgers.fandom.com/wiki/Ready_Player_Gene,CHEDDAR SAFE THAN CHARD-Y BURGER,CHEDDAR SAFE THAN CHARD-Y BURGER,,2418661,Ready Player Gene,7,https://www.tvmaze.com/episodes/2418661/bobs-burgers-13x07-ready-player-gene,exact,1.0
13,Putts-giving,https://bobs-burgers.fandom.com/wiki/Putts-giving,None,None,,2421795,Putts-giving,8,https://www.tvmaze.com/episodes/2421795/bobs-burgers-13x08-putts-giving,exact,1.0
13,Show Mama from the Grave,https://bobs-burgers.fandom.com/wiki/Show_Mama_from_the_Grave,None,None,,2432713,Show Mama from the Grave,9,https://www.tvmaze.com/episodes/2432713/bobs-burgers-13x09-show-mama-from-the-grave,exact,1.0
13,The Plight Before Christmas,https://bobs-burgers.fandom.com/wiki/The_Plight_Before_Christmas,THE PINEAPPLE ON 34TH STREET BURGER,THE PINEAPPLE ON 34TH STREET BURGER,,2436429,The Plight Before Christmas,10,https://www.tvmaze.com/episodes/2436429/bobs-burgers-13x10-the-plight-before-christmas,exact,1.0
13,Cheaty Cheaty Bang Bang,https://bobs-burgers.fandom.com/wiki/Cheaty_Cheaty_Bang_Bang,None,None,,2453703,Cheaty Cheaty Bang Bang,11,https://www.tvmaze.com/episodes/2453703/bobs-burgers-13x11-cheaty-cheaty-bang-bang,exact,1.0
13,Oh Row You Didn't,https://bobs-burgers.fandom.com/wiki/Oh_Row_You_Didn%27t,THE MOLD MAN AND THE SEA BURGER (Comes with blue cheese),THE MOLD MAN AND THE SEA BURGER,Comes with blue cheese,2466076,Oh Row You Didn't,12,https://www.tvmaze.com/episodes/2466076/bobs-burgers-13x12-oh-row-you-didnt,exact,1.0
13,Stop! Or My Mom Will Sleuth!,https://bobs-burgers.fandom.com/wiki/Stop!_Or_My_Mom_Will_Sleuth!,THE THAT GIRL IS HOISIN BURGER,THE THAT GIRL IS HOISIN BURGER,,2488625,Stop! Or My Mom Will Sleuth!,13,https://www.tvmaze.com/episodes/2488625/bobs-burgers-13x13-stop-or-my-mom-will-sleuth,exact,1.0
13,These Boots Are Made for Stalking,https://bobs-burgers.fandom.com/wiki/These_Boots_Are_Made_for_Stalking,THE IT'S MY PARSLEY AND I'LL CHIVE IF I WANT TO BURGER,THE IT'S MY PARSLEY AND I'LL CHIVE IF I WANT TO BURGER,,2493457,These Boots Are Made for Stalking,14,https://www.tvmaze.com/episodes/2493457/bobs-burgers-13x14-these-boots-are-made-for-stalking,exact,1.0
13,These Boots Are Made for Stalking,https://bobs-burgers.fandom.com/wiki/These_Boots_Are_Made_for_Stalking,THE SMELLS LIKE POUTINE SPIRIT BURGER,THE SMELLS LIKE POUTINE SPIRIT BURGER,,2493457,These Boots Are Made for Stalking,14,https://www.tvmaze.com/episodes/2493457/bobs-burgers-13x14-these-boots-are-made-for-stalking,exact,1.0
13,These Boots Are Made for Stalking,https://bobs-burgers.fandom.com/wiki/These_Boots_Are_Made_for_Stalking,THE WHOA OH! LIVIN' ON GRUYERE BURGER,THE WHOA OH! LIVIN' ON GRUYERE BURGER,,2493457,These Boots Are Made for Stalking,14,https://www.tvmaze.com/episodes/2493457/bobs-burgers-13x14-these-boots-are-made-for-stalking,exact,1.0
13,These Boots Are Made for Stalking,https://bobs-burgers.fandom.com/wiki/These_Boots_Are_Made_for_Stalking,THE YOU HAVARTI THE RIGHT TO ROMAINE SHALLOT BURGER,THE YOU HAVARTI THE RIGHT TO ROMAINE SHALLOT BURGER,,2493457,These Boots Are Made for Stalking,14,https://www.tvmaze.com/episodes/2493457/bobs-burgers-13x14-these-boots-are-made-for-stalking,exact,1.0
13,These Boots Are Made for Stalking,https://bobs-burgers.fandom.com/wiki/These_Boots_Are_Made_for_Stalking,THE OLIVE AND LET RYE BURGER,THE OLIVE AND LET RYE BURGER,,2493457,These Boots Are Made for Stalking,14,https://www.tvmaze.com/episodes/2493457/bobs-burgers-13x14-these-boots-are-made-for-stalking,exact,1.0
13,These Boots Are Made for Stalking,https://bobs-burgers.fandom.com/wiki/These_Boots_Are_Made_for_Stalking,THE ROMANCING THE PRUNE BURGER,THE ROMANCING THE PRUNE BURGER,,2493457,These Boots Are Made for Stalking,14,https://www.tvmaze.com/episodes/2493457/bobs-burgers-13x14-these-boots-are-made-for-stalking,exact,1.0
13,The Show (and Tell) Must Go On,https://bobs-burgers.fandom.com/wiki/The_Show_(and_Tell)_Must_Go_On,THE EDAM AND WEEP BURGER (Served with edam cheese and raw onion),THE EDAM AND WEEP BURGER,Served with edam cheese and raw onion,2495309,The Show (And Tell) Must Go On,15,https://www.tvmaze.com/episodes/2495309/bobs-burgers-13x15-the-show-and-tell-must-go-on,exact,1.0
13,What a (April) Fool Believes,https://bobs-burgers.fandom.com/wiki/What_a_(April)_Fool_Believes,CAT-SUP WITH THAT? BURGER,CAT-SUP WITH THAT? BURGER,,2499047,What a (April) Fool Believes,16,https://www.tvmaze.com/episodes/2499047/bobs-burgers-13x16-what-a-april-fool-believes,exact,1.0
13,What a (April) Fool Believes,https://bobs-burgers.fandom.com/wiki/What_a_(April)_Fool_Believes,THE POS-ONION ADVENTURE BURGER,THE POS-ONION ADVENTURE BURGER,,2499047,What a (April) Fool Believes,16,https://www.tvmaze.com/episodes/2499047/bobs-burgers-13x16-what-a-april-fool-believes,exact,1.0
13,What a (April) Fool Believes,https://bobs-burgers.fandom.com/wiki/What_a_(April)_Fool_Believes,GUAC-APELLA BURGER,GUAC-APELLA BURGER,,2499047,What a (April) Fool Believes,16,https://www.tvmaze.com/episodes/2499047/bobs-burgers-13x16-what-a-april-fool-believes,exact,1.0
13,What a (April) Fool Believes,https://bobs-burgers.fandom.com/wiki/What_a_(April)_Fool_Believes,LETTUCE IT SNOW! BURGER,LETTUCE IT SNOW! BURGER,,2499047,What a (April) Fool Believes,16,https://www.tvmaze.com/episodes/2499047/bobs-burgers-13x16-what-a-april-fool-believes,exact,1.0
13,What a (April) Fool Believes,https://bobs-burgers.fandom.com/wiki/What_a_(April)_Fool_Believes,RYE WIIIIFE BURGER (W/ RYE BUN),RYE WIIIIFE BURGER,W/ RYE BUN,2499047,What a (April) Fool Believes,16,https://www.tvmaze.com/episodes/2499047/bobs-burgers-13x16-what-a-april-fool-believes,exact,1.0
13,What a (April) Fool Believes,https://bobs-burgers.fandom.com/wiki/What_a_(April)_Fool_Believes,SWISS-TER ACT 2 BURGER,SWISS-TER ACT 2 BURGER,,2499047,What a (April) Fool Believes,16,https://www.tvmaze.com/episodes/2499047/bobs-burgers-13x16-what-a-april-fool-believes,exact,1.0
13,Crows Encounters of the Bird Kind,https://bobs-burgers.fandom.com/wiki/Crows_Encounters_of_the_Bird_Kind,RYE HERE RYE NOW BURGER,RYE HERE RYE NOW BURGER,,2499049,Crows Encounters of the Bird Kind,17,https://www.tvmaze.com/episodes/2499049/bobs-burgers-13x17-crows-encounters-of-the-bird-kind,exact,1.0
13,Gift Card or Buy Trying,https://bobs-burgers.fandom.com/wiki/Gift_Card_or_Buy_Trying,... HEY MR. ... MAN ...,... HEY MR. ... MAN ...,,2508599,Gift Card or Buy Trying,18,https://www.tvmaze.com/episodes/2508599/bobs-burgers-13x18-gift-card-or-buy-trying,exact,1.0
13,Crab-solutely Fabulous,https://bobs-burgers.fandom.com/wiki/Crab-solutely_Fabulous,THE CHIVE EASY PEAS-ES BURGER,THE CHIVE EASY PEAS-ES BURGER,,2514918,Crab-solutely Fabulous,19,https://www.tvmaze.com/episodes/2514918/bobs-burgers-13x19-crab-solutely-fabulous,exact,1.0
13,Crab-solutely Fabulous,https://bobs-burgers.fandom.com/wiki/Crab-solutely_Fabulous,THE LET’S GET CHEDDAR TO RUMBLE BURGER,THE LET’S GET CHEDDAR TO RUMBLE BURGER,,2514918,Crab-solutely Fabulous,19,https://www.tvmaze.com/episodes/2514918/bobs-burgers-13x19-crab-solutely-fabulous,exact,1.0
13,Crab-solutely Fabulous,https://bobs-burgers.fandom.com/wiki/Crab-solutely_Fabulous,THE BRUSSEL-MANIA BURGER,THE BRUSSEL-MANIA BURGER,,2514918,Crab-solutely Fabulous,19,https://www.tvmaze.com/episodes/2514918/bobs-burgers-13x19-crab-solutely-fabulous,exact,1.0
13,Radio No You Didn't,https://bobs-burgers.fandom.com/wiki/Radio_No_You_Didn%27t,None,None,,2514919,Radio No You Didn't,20,https://www.tvmaze.com/episodes/2514919/bobs-burgers-13x20-radio-no-you-didnt,exact,1.0
13,Mother Author Laser Pointer,https://bobs-burgers.fandom.com/wiki/Mother_Author_Laser_Pointer,"THE ANYTHING YUZU CAN DO, RYE CAN DO CHEDDAR BURGER","THE ANYTHING YUZU CAN DO, RYE CAN DO CHEDDAR BURGER",,2514920,Mother Author Laser Pointer,21,https://www.tvmaze.com/episodes/2514920/bobs-burgers-13x21-mother-author-laser-pointer,exact,1.0
13,Amelia,https://bobs-burgers.fandom.com/wiki/Amelia,THE PLUM FRY WITH ME BURGER,THE PLUM FRY WITH ME BURGER,,2514921,Amelia,22,https://www.tvmaze.com/episodes/2514921/bobs-burgers-13x22-amelia,exact,1.0
